1,1,LISTER,0.000000,"What? What cat?"
1,1,LISTER,0.000000,"No."
1,1,LISTER,0.000000,"Er, yes, that one."
1,1,LISTER,0.000000,"Yes."
1,1,LISTER,-0.333333,"Sir, just suppose I did have a cat. Just suppose. What would you do with Frankenstein?"
1,1,LISTER,0.000000,"Would you put it back together when you'd finished?"
1,1,LISTER,1.000000,"So, with respect, sir, what's in it for the cat?"
1,1,LISTER,-0.666667,"It's not as easy as that! Me and the cat, we're going to have a baby cat, and we're going to buy a farm on Fiji, and we're going to have a sheep and a cow and three horses, it's me *plan*, and no one can get in the way of it, not even you, and I do respect you! Sir!"
1,1,LISTER,0.000000,"No."
1,1,LISTER,0.000000,"No!"
1,1,LISTER,1.000000,"It's okay, I can handle it."
1,1,LISTER,1.000000,"RIMMER, are you all right?"
1,1,RIMMER,0.500000,"I can't really remember. I think I did quite well."
1,1,LISTER,0.000000,"Is this going to hurt?"
1,1,LISTER,0.000000,"No."
1,1,LISTER,-0.500000,"Oh. Simple as that, eh?"
1,1,LISTER,-1.000000,"OK, I'm ready."
1,1,HOLLY,0.000000,"OK, Frank."
1,1,HOLLY,0.500000,"Good morning, Dave. It is now safe for you to emerge from stasis."
1,1,LISTER,-1.000000,"Haven't I just gone in?"
1,1,HOLLY,0.000000,"Please proceed to the Drive Room for debriefing."
1,1,LISTER,-1.000000,"Where is everybody, Hol?"
1,1,HOLLY,-1.000000,"They're dead, Dave."
1,1,LISTER,0.000000,"Who is?"
1,1,HOLLY,1.000000,"Everybody, Dave."
1,1,LISTER,0.000000,"What, Captain Hollister?"
1,1,HOLLY,-1.000000,"Everybody's dead, Dave."
1,1,LISTER,0.000000,"What, Todhunter?"
1,1,HOLLY,-1.000000,"Everybody's dead, Dave."
1,1,LISTER,0.000000,"What, Selby?"
1,1,HOLLY,-1.000000,"They're all dead. Everybody's dead, Dave."
1,1,LISTER,-1.000000,"Petersen isn't, is he?"
1,1,HOLLY,-1.000000,"Everybody is *dead*, Dave."
1,1,LISTER,0.000000,"Not Chen?"
1,1,HOLLY,0.000000,"Gordon Bennett! Yes! Chen, everybody. Everybody's dead, Dave."
1,1,LISTER,0.000000,"Rimmer?"
1,1,HOLLY,-0.666667,"He's dead, Dave. Everybody's dead. Everybody is dead, Dave!"
1,1,LISTER,-0.500000,"Wait. Are you trying to tell me everybody's dead?"
1,1,HOLLY,-1.000000,"I wish I'd never let him out in the first place."
1,1,LISTER,0.000000,"How?"
1,1,HOLLY,-1.000000,"The drive plate was inefficiently repaired. It blew, and the entire crew was subjected to a lethal dose of cadmium 2 before I could seal the area."
1,1,LISTER,-0.666667,"Oh, this is terrible. And why is it so dirty around here, Hol? What is this stuff?"
1,1,HOLLY,-1.000000,"That is Catering Officer Olaf Petersen."
1,1,LISTER,0.000000,"Aaaah! I've been eating half the crew! And who's that?"
1,1,HOLLY,0.000000,"That's Captain Hollister."
1,1,LISTER,1.000000,"And that's Todhunter."
1,1,HOLLY,0.000000,"No, that's Second Technician Rimmer."
1,1,LISTER,0.000000,"Oh, yeah? I didn't recognise him without his report book. What was Rimmer doing in the Drive Room?"
1,1,HOLLY,-1.000000,"He was explaining to the Captain why he hadn't sealed the drive plate properly."
1,1,LISTER,-1.000000,"So wait on. How long was I in stasis?"
1,1,HOLLY,-1.000000,"Well, I couldn't release you until the radiation reached a safe background level."
1,1,LISTER,-1.000000,"How *long*?"
1,1,HOLLY,0.000000,"Three million years."
1,1,LISTER,0.000000,"Three million years?! I've still got that library book. And what about Krissie? What about Krissie Kochanski?"
1,1,HOLLY,1.000000,"She's dead, Dave."
1,1,LISTER,1.000000,"Oh, hey!"
1,1,HOLLY,-1.000000,"I don't suppose it's any consolation, but if she *were* still alive, the age difference would be insurmountable."
1,1,LISTER,0.200000,"She was part of me plan. I never got round to telling her, but she was going to come with me to Fiji. She was going to wear a white dress and ride the horses and I was going to take care of everything else. It was me plan. I planned it."
1,1,HOLLY,-1.000000,"Well, she won't be much use to you on Fiji now. Not unless it snows and you need something to grit the path with."
1,1,LISTER,0.000000,"Holly!"
1,1,HOLLY,0.000000,"Sorry. I'm sorry about that. I've been on my own for three million years, and I'm just used to saying what I think. I think I've gone a bit peculiar, to tell you the truth."
1,1,LISTER,-0.333333,"So everyone's dead? I'm on me own? There's just me?"
1,1,HOLLY,1.000000,"Well, technically speaking, yes."
1,1,LISTER,0.000000,"What do you mean, "technically speaking?""
1,1,RIMMER,-0.500000,"Hello, Lister. Long time no see."
1,1,LISTER,0.000000,"Rimmer! You're a hologram?!"
1,1,RIMMER,-0.250000,"Yes. That's because I'm dead. Dead as a can of spam. And it's all thanks to you."
1,1,LISTER,0.000000,"Me? What did I do?"
1,1,RIMMER,-2.000000,"If you hadn't kept that stupid cat, Lister, and hadn't been sent to stasis, I would have had some help when I was mending the drive plate, and I wouldn't be dead."
1,1,LISTER,0.000000,"What's it feel like?"
1,1,RIMMER,0.000000,"Death? It's like being on holiday with a group of Germans."
1,1,LISTER,0.000000,"No, I mean being a hologram."
1,1,RIMMER,-0.250000,"Do you mind? Being a hologram is fine, Lister. I still have the same drives, the same feelings, the same emotions, but I can't *touch* anything. Never again will I be able to brush a rose against my cheek, cradle a laughing child, or interfere with a woman sexually."
1,1,LISTER,-1.000000,"Rimmer, you never used to do any of those things anyway!"
1,1,RIMMER,-1.000000,"But I would have done one day, murderer!"
1,1,LISTER,-0.333333,"Hey, hey! I didn't do anything! It was *you* who didn't fix the drive plates properly."
1,1,RIMMER,0.000000,"Is this me here?"
1,1,LISTER,0.000000,"Yeah."
1,1,RIMMER,0.000000,"Me?"
1,1,LISTER,-1.000000,"Come on, Rimmer, look on the bright side."
1,1,RIMMER,0.250000,"The bright side? *What* bright side? I'm dead, I'm composed entirely of light, and I'm alone in space with a man who'd lose a battle of wits with a stuffed iguana. Where's the bright side?"
1,1,LISTER,-0.750000,"What's an iguana? And look, look, you're not dead, are ya? I mean, you're dead! But you're not *dead* dead, because you're still here, aren't you?"
1,1,RIMMER,-0.600000,"Lister, I'm not really here! I'm not really *me*! Don't you see? I'm a computer simulation of me. That's me, there, that pile of albino mouse droppings."
1,1,LISTER,-0.400000,"Come on. Lot's of people have died. Lots of people have died and then gone on and done really, really well. You're a hologram. So what?"
1,1,RIMMER,0.750000,"I suppose you're right, Lister. I've got to pull myself together. But you've got to help me. You've got to be my hands and my touch."
1,1,LISTER,-0.333333,"I know the sort of things you like to touch. No way, Rimmer. Forget it."
1,1,RIMMER,-0.500000,"Are you smoking, Lister? In the Drive Room?"
1,1,LISTER,-0.500000,"Yeah. I stopped for quite a while, but I'm back on them now."
1,1,RIMMER,-0.333333,"You're on report, squire.  I can't write it down. I'll remember it."
1,1,LISTER,-0.500000,"Ohhh! Rimmer, look, I know it's wrong of me to speak ill of the dead and all that, but you're still a smeghead."
1,1,RIMMER,0.000000,"I beg your pardon?"
1,1,LISTER,0.000000,"I said, you're still a smeghead."
1,1,RIMMER,-1.000000,"Lister, do you have any conception of the penalty for describing a deceased superior technician as a smeghead?"
1,1,RIMMER,0.000000,"Lister, will you listen to me? Just listen to me."
1,1,LISTER,0.000000,"Just shut up. Shut up."
1,1,CAT,0.176471,"Aaahhh, ooowww, eee! How am I looking?  Looking nice. No, wait a minute. I'm looking better than nice. I'm looking dangerous. Aaaoooww, dangerous! Aaaooowww! Hey, what's that? Oh, it's my shadow. Hey, even my shadow's looking nice! I'm looking nice, my shadow's looking nice -- what a team! We are unbelievable! OK, team, this way.  No, this way. Aaaooowww, yeah.  This way!"
1,1,RIMMER,0.500000,"Lister, just hold your horses. Listen to me--"
1,1,CAT,0.333333,"Aaaooowww!  Uh oh. Better make myself look big!"
1,1,CAT,0.200000,"Hee hee! Fearsome. I was fearsome!  Just me and my shadow, ooohhh! Come on boy, walking down the avenue..."
1,1,LISTER,0.000000,"Aaahhh! Holly, what was that?"
1,1,HOLLY,0.000000,"During the radioactive crisis, Dave, your cat and her kittens were safely sealed in the hold. And they've been breeding there for three million years, and have evolved into the life form you just saw in the corridor."
1,1,LISTER,-1.000000,"I don't get it."
1,1,HOLLY,0.000000,"Well, you know how mankind evolved from apes?"
1,1,LISTER,1.000000,"Yeah, I know that."
1,1,HOLLY,0.750000,"He evolved from cats. His ancestors were cats. He's descended from cats. He is a cat."
1,1,CAT,1.000000,"Aaahhh, ooohhh, yeah--"
1,1,LISTER,0.000000,"Hello ... Cat?"
1,1,CAT,0.000000,"Whoa! Crease!"
1,1,RIMMER,-1.000000,"Stand back, Lister."
1,1,LISTER,0.000000,"Here you go, Cat."
1,1,CAT,0.000000,"Ah, Krispies!"
1,1,LISTER,0.000000,"Holly says you like these."
1,1,CAT,0.000000,"Mmmm!"
1,1,CAT,-0.666667,"Hey! You monkeys eat off the *floor*? Ain't you got no style or sophistication?"
1,1,LISTER,-1.000000,"Oh, I'm sorry, Cat. I'm sorry."
1,1,CAT,-1.000000,"You people are unbelievable."
1,1,LISTER,0.000000,"Where are all your other catty friends, Cat?"
1,1,CAT,1.000000,"Good Krispies, man!"
1,1,LISTER,-0.250000,"But where are all the other little kitties? Are they gone? Are they dead? Have they left you?"
1,1,RIMMER,0.500000,"Who cares? I want it off the ship!"
1,1,LISTER,-0.500000,"No! He's coming home with us, aren't you, Cat?"
1,1,RIMMER,0.000000,"Home? And where exactly is home supposed to be?"
1,1,LISTER,0.000000,"Earth."
1,1,RIMMER,-0.333333,"Earth? What makes you think there'll be any Earth, Lister? And even if there is, look what it's done to a household pet in three million years."
1,1,RIMMER,0.000000,"Can you imagine what humankind has evolved into? To them, you'll be the equivalent of the slime that first crawled out of the oceans."
1,1,LISTER,-1.000000,"I could smarten meself up a bit."
1,1,RIMMER,-0.250000,"Naah. You're a dinosaur. You're extinct. You've got nothing."
1,1,LISTER,0.750000,"Hey, hey! I've still got me plan. And I've still got a cat. OK, it's not Frankenstein, but it's still a cat."
1,1,CAT,0.000000,"Did you say Frankenstein?"
1,1,LISTER,0.500000,"Yeah. She was your great great great great great great grandmother or something."
1,1,CAT,0.000000,"The Holy Mother? The Virgin Birth? No one believes that stuff!"
1,1,RIMMER,0.000000,"The Virgin Birth?!"
1,1,LISTER,0.000000,"No, it was a big black tom on Titan."
1,1,CAT,0.000000,"Frankenstein, yeah! I remember that stuff from kitty school. The Holy Mother, saved by Cloister the Stupid, who was frozen in time, and who gaveth of his life that we might live."
1,1,LISTER,-0.666667,"No! No, it's not Cloister, it's me, it's Lister! It's *Lister* the ... stupid?!"
1,1,CAT,0.000000,"Who shall returneth to lead us to Fushal, the Promised Land."
1,1,LISTER,0.000000,"No, it's not Fushal, it's Fiji! And I will! I'll lead you there.  *That's* where we're going. Holly, plot a course for Fiji. Look out, Earth -- the slime's coming home!"
1,2,HOLLY,-1.000000,"This is an SOS distress call from the mining ship Red Dwarf. The crew are dead, killed by a radiation leak. The only survivors were Dave Lister, who was in suspended animation during the disaster, and his pregnant cat, who was safely sealed in the hold. Revived three million years later, Lister's only companions are a life form who evolved from his cat, and Arnold Rimmer, a hologram simulation of one of the dead crew. I am Holly, the ship's computer, with an IQ of 6000. The same IQ as 6000 PE teachers."
1,2,LISTER,-1.000000,"...on an asteroid, excavating for a mine, lived an old plutonium miner and his daughter, Clementine."
1,2,LISTER,1.000000,"Lister, RD-52169."
1,2,LISTER,0.000000,"You've got a lisp."
1,2,LISTER,0.000000,"Can you give me a bacon sandwich with French mustard and black coffee?"
1,2,LISTER,0.000000,"Your vocabulary unit's not working either."
1,2,LISTER,0.000000,"Can you just try and give me a black coffee?"
1,2,LISTER,0.000000,"That's a bucket."
1,2,RIMMER,-0.200000,"Morning, Lister! How's life in hippie heaven, you pregnant baboon bellied space cookie? What's the plan for the day then? Slobbing in the morning, followed by slobbing in the afternoon, then a bit of a snooze before the main evening's slob? God, you're a disgrace to the species."
1,2,LISTER,1.000000,"Good morning, Rimmer."
1,2,RIMMER,-0.500000,"Clock stop!  6:47, not a bad little time for the mile. Pity I was only doing the 300 metres. Still, I had that conversation with Lister, knock four minutes off for that, and I stopped to have a rest so I wouldn't look too shagged out when I went past him, knock that off, and I've broken the world record! Well done, Rimsey, you're fitter than you thought! Holly, give me a clean uniform."
1,2,HOLLY,0.000000,"9:47 AM, Arnold."
1,2,RIMMER,-1.000000,"No, a clean uniform, you idiot."
1,2,HOLLY,-1.000000,"Look, I'm rather busy at the moment."
1,2,RIMMER,0.000000,"Now!"
1,2,RIMMER,0.000000,"Ahhh. And give me a crew cut, Holly. I'm beginning to look like one of those Hell's Angels."
1,2,HOLLY,-0.750000,"Arnold. We're going to hit lightspeed in 24 hours. I have to navigate a ship the size of a city through speeds never before encountered in the human sphere of experience. I'm not a combination of the speaking clock, Moss Bros, and Tweezy Wheezy."
1,2,RIMMER,-0.250000,"Holly, a hologram I may be, but I'm still the highest ranking technician aboard this ship. When I say do something, you do it. Understand? You stupid jumped-up Filofax?"
1,2,HOLLY,0.000000,"I'm a *what*?"
1,2,RIMMER,-0.333333,"You heard. Just get on with it. *Very* short."
1,2,HOLLY,0.000000,"OK, Arnold."
1,2,RIMMER,0.000000,"Have you done it, Hol?"
1,2,HOLLY,0.000000,"Yes."
1,2,RIMMER,-0.500000,"A crewcut? And it's very short?"
1,2,HOLLY,0.000000,"Yes, Arnold."
1,2,RIMMER,-0.666667,"As my father always said, "Shiny clean boots and a spanking short haircut and you can cope with anything." He said that just before that rather unfortunate suicide business. Hmmm."
1,2,LISTER,0.400000,"Ah! Now that one's me with Jim Bexley Speed. He played with the London Jets zero-gravity football team. He was roof attack. As you can see, he was really, really, really, really, really thrilled to meet me."
1,2,CAT,0.000000,"Who's that guy?"
1,2,LISTER,0.250000,"That's me grandmother. She brought me up. She was a great old lady. I got expelled from school once 'cause she nutted the headmaster when I came bottom in French."
1,2,CAT,1.000000,"Wow, that's nice!"
1,2,LISTER,0.000000,"That's just the Jupiter rise. Everyone takes that."
1,2,CAT,0.000000,"Who is *that*?"
1,2,LISTER,0.000000,"That's me dad. That's the only picture I've got of him."
1,2,CAT,-0.500000,"He's your father? No wonder you're so ugly."
1,2,LISTER,-1.000000,"No, no, that's his dog, Hannah."
1,2,CAT,0.000000,"Dog? What's a dog?"
1,2,LISTER,0.000000,"It's just a pet."
1,2,CAT,1.000000,"Ugh, ugleeee."
1,2,LISTER,0.500000,"Listen, you go and get your stuff and let me pack mine, OK? Will you do that for me?"
1,2,CAT,-1.000000,"This, uh, dog. He better not be around here any place, 'cause if he is, I may have to chase him."
1,2,LISTER,0.000000,"Oh yeah?"
1,2,CAT,0.000000,"Yeah!"
1,2,LISTER,-0.500000,"Do you know how big they are? They're about 18 foot long, and they've got teeth as big as your leg."
1,2,CAT,0.000000,"Yeah?"
1,2,LISTER,0.000000,"Yeah."
1,2,CAT,-0.500000,"Well, I may have to chase him anyway.  Aagh!"
1,2,LISTER,0.500000,"Oh, Lennon. Look what's happened to McCartney."
1,2,LISTER,0.000000,"Solid mechanical engineering."
1,2,LISTER,-0.333333,"Hey! Perfection! And they said you was a waste of money."
1,2,RIMMER,0.000000,"What's he looking at?"
1,2,LISTER,0.000000,"Who?"
1,2,RIMMER,0.000000,"That idiotic cat."
1,2,LISTER,0.000000,"Rimmer, what have you done to your hair?"
1,2,RIMMER,0.000000,"Holly did it."
1,2,LISTER,-1.000000,"Why?"
1,2,RIMMER,1.000000,"Because I ordered him to."
1,2,LISTER,-1.000000,"It looks ridiculous."
1,2,RIMMER,0.000000,"It may look ridiculous to you, Lister, but I like it like this. It makes me feel like a man."
1,2,LISTER,-1.000000,"Yeah, and you'll probably get one, looking like that."
1,2,RIMMER,0.000000,"There's nothing wrong with short hair, Lister. It gives a man a sense of dignity, a sense of discipline."
1,2,LISTER,0.000000,"Rimmer, have you seen it?"
1,2,RIMMER,-0.666667,"I don't need to see it. I didn't get this haircut to look good. This is a haircut designed for action, not poncing around in. It may be a bit severe, a bit too green beret, but you are how you look, and I look like a complete and total tit! Holly! Holly!"
1,2,HOLLY,-0.250000,"This is a recording. I'm afraid Holly is busy at the moment. If you'd like to leave a message after the bleep, he'll get back to you. Bleep."
1,2,RIMMER,-0.333333,"Holly, this is Rimmer. Remember me? Rimmer. Arnold Rimmer. The poor goit you made look like Helen Shapiro. I'll see you toast on the fires of hell for this."
1,2,RIMMER,0.000000,"Shut up.  What are you doing?"
1,2,LISTER,0.000000,"I'm going into stasis. I though Holly told you."
1,2,RIMMER,0.000000,"Stasis? What for?"
1,2,LISTER,-1.000000,"Well, Holly said to go into it while we went through lightspeed, and then I thought, what the hell? Why not stay in till we get back to Earth?"
1,2,RIMMER,0.166667,"Earth? But that's three million years away! You can't leave me alone for three million years, I'll go peculiar.  Holly, look, I'm sorry, I didn't mean to be rude. Can I please have my own hair back?  Pretty please with sugar on?"
1,2,HOLLY,0.000000,"I'll think about it, Arnold."
1,2,LISTER,0.000000,"Holly's supposed to have told you. I thought you didn't mind."
1,2,RIMMER,-0.333333,"Mind? Mind? Why should I mind? Three hundred thousand millennia alone while you're in suspended animation. I'll be fine. I'll do that crossword book, that should kill a couple of centuries."
1,2,LISTER,0.000000,"Holly'll switch you off until we come back out."
1,2,RIMMER,-1.000000,"Even better. Switch me on, switch me off, like I'm some battery powered sex aid."
1,2,LISTER,-1.000000,"Oh, come on, Rimmer, don't give me this."
1,2,RIMMER,-1.000000,"Don't give you what? I'm dead, Lister, or hadn't you noticed?"
1,2,LISTER,-0.500000,"I know you're dead, Rimmer. Don't whinge on about it!"
